# Corrected LiDAR trajectory after extrinsic calibration
# timestamp x y theta_in_radians
15.410000 4.993851 0.008849 -2.705282
15.420000 5.001400 0.003203 -2.710074
15.430000 4.992182 0.001623 -2.715182
15.440000 4.996544 -0.004299 -2.720089
15.450000 4.999485 0.001000 -2.725091
15.460000 4.998039 0.005192 -2.729992
15.470000 5.006688 0.001370 -2.735182
15.480000 5.005194 0.004004 -2.740110
15.490000 5.005614 0.005185 -2.745179
15.500000 5.007962 -0.002328 -2.749961
15.510000 4.996080 -0.000150 -2.755053
15.520000 4.993659 0.011438 -2.759984
15.530000 5.007140 -0.002383 -2.765218
15.540000 4.998863 0.009378 -2.770366
15.550000 4.997815 0.001596 -2.775121
15.560000 5.004402 -0.000203 -2.780199
15.570000 5.000762 -0.001589 -2.785017
15.580000 5.002431 0.005253 -2.790208
15.590000 5.005913 0.001622 -2.795102
15.600000 5.002810 0.006397 -2.800182
15.610000 4.998885 -0.001446 -2.805262
15.620000 4.999325 -0.001124 -2.810317
15.630000 4.996838 0.000355 -2.815127
15.640000 5.003530 -0.004251 -2.820235
15.650000 5.000045 0.002917 -2.825222
15.660000 5.003634 0.001739 -2.830302
15.670000 5.003251 0.007890 -2.835128
15.680000 5.002859 0.004680 -2.840255
15.690000 5.000633 -0.003943 -2.845291
15.700000 5.001233 0.001686 -2.850231
15.710000 5.002081 0.007565 -2.855098
15.720000 5.001608 -0.003376 -2.860137
15.730000 4.995239 0.005421 -2.865098
15.740000 5.001250 0.003414 -2.870025
15.750000 5.001297 0.006089 -2.875237
15.760000 4.997376 0.001829 -2.880084
15.770000 4.999341 0.001511 -2.885157
15.780000 5.005244 -0.001072 -2.890170
15.790000 4.998834 0.000463 -2.895065
15.800000 5.000024 0.005714 -2.900130
15.810000 5.009500 0.001344 -2.905187
15.820000 5.003628 -0.001084 -2.910089
15.830000 4.995080 0.004533 -2.915189
15.840000 5.004442 0.004490 -2.920121
15.850000 5.005779 0.001715 -2.925179
15.860000 5.006291 -0.002525 -2.930147
15.870000 5.006021 -0.000606 -2.935313
15.880000 4.999616 0.004131 -2.940144
15.890000 4.997485 0.007014 -2.945224
15.900000 5.003797 0.004272 -2.950139
15.910000 5.002484 0.000618 -2.955183
15.920000 5.000302 -0.000749 -2.960146
15.930000 5.008266 0.001922 -2.965015
15.940000 5.013561 -0.001384 -2.970248
15.950000 5.000653 0.001285 -2.975173
15.960000 4.996090 0.005387 -2.980206
15.970000 5.001648 -0.001028 -2.985148
15.980000 5.006279 0.000193 -2.990204
15.990000 5.001865 0.005085 -2.995226
16.000000 4.998380 0.002485 -3.000075
16.010000 5.002764 -0.001048 -3.005087
16.020000 4.998389 0.003374 -3.010070
16.030000 5.006792 0.000941 -3.015155
16.040000 5.007477 0.002563 -3.020171
16.050000 4.999621 -0.005392 -3.025135
16.060000 5.007123 -0.000634 -3.030098
16.070000 5.005090 0.005587 -3.035286
16.080000 5.001368 0.003935 -3.040202
16.090000 5.000967 -0.002513 -3.045134
16.100000 4.999170 0.005204 -3.050093
16.110000 5.006702 0.001463 -3.055228
16.120000 5.011763 0.002073 -3.060176
16.130000 4.996567 0.003029 -3.065124
16.140000 4.997981 -0.001723 -3.070181
16.150000 5.011848 0.007162 -3.074915
16.160000 5.005219 0.001338 -3.080150
16.170000 5.002017 -0.005685 -3.085128
16.180000 4.995612 -0.003174 -3.090177
16.190000 5.007513 -0.001631 -3.095193
16.200000 4.998120 0.003057 -3.100242
16.210000 5.010563 0.007301 -3.105238
16.220000 5.005193 0.000892 -3.110306
16.230000 5.003137 0.000477 -3.115016
16.240000 5.001351 0.001834 -3.119991
16.250000 5.000650 0.002645 -3.125226
16.260000 5.000687 0.000052 -3.130068
16.270000 5.005747 0.002225 -3.135129
16.280000 5.007113 0.002443 -3.140167
16.290000 5.001139 -0.000425 3.137968
16.300000 5.002559 0.002428 3.133098
16.310000 5.001390 0.003937 3.127987
16.320000 5.000592 -0.000184 3.123029
16.330000 5.014355 0.003801 3.118061
16.340000 5.009704 -0.005368 3.113121
16.350000 5.002240 0.000729 3.108012
16.360000 5.000416 0.005831 3.103074
16.370000 5.003271 0.008258 3.097934
16.380000 5.000784 0.001762 3.093103
16.390000 5.003168 0.008114 3.087979
16.400000 5.006121 0.007849 3.082964
16.410000 5.004439 -0.000036 3.078051
16.420000 5.006225 -0.003266 3.073135
16.430000 5.003162 0.003361 3.068133
16.440000 5.004149 0.008919 3.062888
16.450000 4.994093 0.000855 3.058371
16.460000 5.007762 0.002526 3.053138
16.470000 5.000835 0.001153 3.048187
16.480000 5.005187 -0.006682 3.043079
16.490000 4.993335 0.001747 3.038027
16.500000 5.002454 0.008264 3.033101
16.510000 5.003336 0.000868 3.028020
16.520000 4.990771 0.003632 3.023212
16.530000 5.001453 0.003506 3.018078
16.540000 5.010729 -0.005646 3.012915
16.550000 5.006911 0.000144 3.008012
16.560000 5.000495 0.008333 3.002985
16.570000 5.007482 -0.000555 2.998022
16.580000 5.002222 -0.001249 2.993108
16.590000 5.000591 -0.002358 2.988023
16.600000 4.999917 0.000646 2.983006
16.610000 5.013118 -0.004711 2.977990
16.620000 4.995417 0.003181 2.972973
16.630000 5.003692 0.007385 2.968036
16.640000 5.002807 -0.001253 2.963283
16.650000 4.996836 0.003964 2.958107
16.660000 5.006400 0.009688 2.953117
16.670000 5.005983 0.003372 2.947989
16.680000 4.997585 0.001870 2.943034
16.690000 4.998411 0.004721 2.938113
16.700000 5.006500 0.008413 2.933039
16.710000 5.003380 -0.002153 2.928035
16.720000 4.998936 -0.001926 2.923133
16.730000 5.011383 0.000413 2.918033
16.740000 5.003720 0.006207 2.913126
16.750000 5.001169 0.009747 2.908035
16.760000 4.999457 0.005581 2.903000
16.770000 5.002502 0.004564 2.897952
16.780000 5.002503 0.003882 2.893161
16.790000 4.996430 -0.001742 2.888172
16.800000 4.995936 0.010680 2.882974
16.810000 5.008669 0.003675 2.878148
16.820000 5.005736 0.004053 2.873190
16.830000 5.000390 0.001886 2.867862
16.840000 4.993623 -0.000207 2.863165
16.850000 5.007267 0.003575 2.858089
16.860000 5.003144 0.001160 2.852827
16.870000 5.007846 0.004146 2.847925
16.880000 5.003992 0.006124 2.842940
16.890000 5.003710 0.000081 2.837904
16.900000 5.005404 -0.003621 2.832905
16.910000 5.004989 0.003431 2.828038
16.920000 4.994916 0.002864 2.822925
16.930000 5.005625 -0.003286 2.818112
16.940000 5.005523 -0.000099 2.813129
16.950000 4.995484 -0.004845 2.807820
16.960000 5.001157 -0.006804 2.803034
16.970000 5.005183 0.000629 2.798049
16.980000 5.003257 -0.003739 2.793088
16.990000 5.011482 0.001483 2.788082
17.000000 5.007500 0.003066 2.782958
17.010000 5.002546 0.008463 2.778179
17.020000 5.001956 0.001034 2.772929
17.030000 5.004311 0.002301 2.767951
17.040000 5.006006 0.004378 2.762958
17.050000 5.002823 0.005781 2.757942
17.060000 5.005078 0.001594 2.752944
17.070000 5.005035 -0.002366 2.747989
17.080000 5.005476 0.003358 2.743049
17.090000 5.006826 0.000286 2.737975
17.100000 5.004037 0.000998 2.733169
17.110000 4.998425 0.001868 2.728046
17.120000 5.005774 0.006498 2.723067
17.130000 5.006642 0.001605 2.718148
17.140000 4.993749 0.004442 2.712880
17.150000 4.995836 0.001801 2.708050
17.160000 4.997781 0.002612 2.702983
17.170000 5.001465 0.007761 2.698024
17.180000 5.007654 0.005711 2.693067
17.190000 4.999382 0.005293 2.688216
17.200000 5.002527 0.000356 2.682996
17.210000 5.009106 -0.004048 2.677996
17.220000 5.005578 0.005571 2.672993
17.230000 5.004292 0.001640 2.668208
17.240000 5.000302 -0.000125 2.662923
17.250000 5.003346 -0.010147 2.657945
17.260000 4.995257 -0.003058 2.653034
17.270000 5.000747 0.000237 2.647980
17.280000 5.003931 0.000453 2.643018
17.290000 5.006668 0.010987 2.637895
17.300000 5.009181 0.003269 2.633238
17.310000 5.001492 -0.000210 2.628184
17.320000 5.010681 -0.000275 2.623319
17.330000 5.003399 -0.005949 2.618121
17.340000 5.001529 0.006957 2.612999
17.350000 5.010256 0.008676 2.608131
17.360000 5.000664 -0.003539 2.603026
17.370000 5.002151 -0.000382 2.598124
17.380000 4.999009 0.002547 2.592958
17.390000 5.004592 0.001290 2.588185
17.400000 5.003717 0.005386 2.582859
17.410000 5.005774 0.011554 2.577954
17.420000 5.001459 0.001735 2.572971
17.430000 4.998538 -0.003745 2.568008
17.440000 5.005152 0.004549 2.563087
17.450000 5.007394 0.000369 2.558058
17.460000 5.004925 0.000323 2.553058
17.470000 5.003045 0.008239 2.548090
17.480000 4.994651 0.001193 2.543102
17.490000 5.003345 -0.000599 2.537916
17.500000 5.001089 0.005942 2.533049
17.510000 5.007973 0.007380 2.528076
17.520000 5.000933 0.006605 2.523218
17.530000 5.007767 -0.006094 2.518053
17.540000 5.011380 0.000513 2.513061
17.550000 5.007884 -0.002556 2.508183
17.560000 5.009795 -0.008027 2.503047
17.570000 5.003914 0.006585 2.498057
17.580000 5.007099 0.003198 2.493140
17.590000 5.006550 0.001347 2.487920
17.600000 5.006792 -0.008826 2.482973
17.610000 5.002461 0.000273 2.478057
17.620000 5.008362 -0.002387 2.473134
17.630000 5.001190 -0.005569 2.467988
17.640000 5.006466 0.002805 2.462983
17.650000 5.003638 -0.002452 2.458047
17.660000 5.000021 0.003873 2.452939
17.670000 5.002421 0.001816 2.448026
17.680000 5.008148 -0.006099 2.443033
17.690000 5.001211 0.002296 2.438049
17.700000 5.001191 0.000817 2.433008
17.710000 5.002464 0.003424 2.428097
17.720000 4.999059 0.002625 2.423021
17.730000 5.003420 -0.002166 2.417965
17.740000 5.006328 0.004226 2.413254
17.750000 5.006085 -0.004899 2.408092
17.760000 5.003875 -0.001956 2.403144
17.770000 5.006692 0.002322 2.398014
17.780000 5.004359 0.006334 2.393091
17.790000 5.008896 0.001896 2.387978
17.800000 5.003034 0.003632 2.383053
17.810000 5.005314 -0.000880 2.377784
17.820000 5.008739 0.001694 2.373122
17.830000 4.997173 -0.001492 2.368055
17.840000 5.010114 -0.001418 2.363131
17.850000 4.996931 0.000099 2.358005
17.860000 5.003979 0.005402 2.353053
17.870000 5.004475 0.004707 2.347897
17.880000 5.003597 0.004759 2.342976
17.890000 5.007067 0.001903 2.337980
17.900000 5.004401 0.011441 2.333023
17.910000 4.989800 0.003767 2.328129
17.920000 5.011954 0.004356 2.322999
17.930000 5.005537 0.003971 2.318139
17.940000 4.998286 -0.000982 2.312894
17.950000 5.004848 0.009459 2.308067
17.960000 5.000827 0.004036 2.303091
17.970000 5.002249 -0.000618 2.297949
17.980000 5.003346 0.008695 2.292906
17.990000 5.002278 0.004111 2.288012
18.000000 4.997395 0.001216 2.282945
18.010000 5.006225 0.000866 2.278151
18.020000 5.006421 0.002994 2.273215
18.030000 5.006082 -0.004315 2.268128
18.040000 5.004098 -0.000245 2.263012
18.050000 5.002216 -0.004766 2.257884
18.060000 5.010190 0.000579 2.253191
18.070000 5.003972 0.001542 2.247948
18.080000 5.004125 0.003615 2.243112
18.090000 5.006853 0.001724 2.238137
18.100000 4.998295 0.008002 2.233127
18.110000 5.004615 0.000714 2.227858
18.120000 4.999713 -0.003663 2.223159
18.130000 5.009842 0.001071 2.217872
18.140000 5.002065 0.007298 2.212982
18.150000 5.007307 -0.005811 2.208077
18.160000 5.003287 0.003710 2.203047
18.170000 4.993925 0.004121 2.198051
18.180000 5.004980 0.007931 2.193107
18.190000 5.000260 0.004163 2.188041
18.200000 5.004305 -0.000865 2.182914
18.210000 5.005577 0.005856 2.178118
18.220000 5.001256 0.005181 2.173031
18.230000 5.001183 0.003223 2.168131
18.240000 4.999216 0.001363 2.163005
18.250000 5.009686 -0.002399 2.158035
18.260000 5.000721 0.001339 2.152991
18.270000 5.006705 -0.003786 2.147971
18.280000 5.000050 0.004900 2.143130
18.290000 5.005303 0.000868 2.137913
18.300000 5.012051 0.007618 2.133152
18.310000 5.004670 -0.002258 2.128175
18.320000 5.007336 0.000526 2.123113
18.330000 5.005766 -0.002905 2.118007
18.340000 5.009453 0.001082 2.113169
18.350000 5.005235 0.002938 2.107995
18.360000 5.001801 0.000933 2.103180
18.370000 4.997898 -0.002721 2.098023
18.380000 5.004338 -0.006712 2.093122
18.390000 5.007576 0.004315 2.088016
18.400000 5.006996 0.000158 2.083132
18.410000 5.004469 -0.000519 2.078066
18.420000 5.008183 -0.006145 2.073215
18.430000 5.011702 -0.006509 2.067962
18.440000 5.007272 0.005166 2.063177
18.450000 4.999390 0.002144 2.058179
18.460000 5.015020 0.004230 2.053150
18.470000 5.007714 0.004200 2.048039
18.480000 5.012177 0.002493 2.043015
18.490000 5.006069 0.000190 2.038031
18.500000 4.994801 0.004261 2.033137
18.510000 5.003178 0.006025 2.028139
18.520000 5.006571 -0.003080 2.023024
18.530000 5.002168 0.000937 2.018107
18.540000 5.004665 0.001516 2.013020
18.550000 5.006395 0.003850 2.008072
18.560000 5.000342 0.001700 2.003004
18.570000 5.010111 -0.001507 1.998059
18.580000 4.999637 0.005468 1.993034
18.590000 5.009465 -0.001296 1.988210
18.600000 5.009945 -0.000103 1.983043
18.610000 4.995351 0.000320 1.977967
18.620000 5.001041 0.000445 1.972945
18.630000 5.008946 0.003388 1.968322
18.640000 5.005998 0.002337 1.963226
18.650000 5.006378 0.001412 1.958084
18.660000 5.004208 -0.001993 1.953143
18.670000 5.006481 0.004416 1.947970
18.680000 5.008463 0.001465 1.942891
18.690000 5.006106 -0.000158 1.938068
18.700000 5.000545 0.002410 1.933091
18.710000 5.008481 -0.000547 1.928134
18.720000 5.005760 0.002006 1.923097
18.730000 5.005204 -0.004242 1.918180
18.740000 5.000611 0.006350 1.912892
18.750000 5.005871 0.002827 1.907932
18.760000 5.000806 -0.002866 1.902975
18.770000 5.015662 0.002700 1.898090
18.780000 5.007535 -0.000835 1.892995
18.790000 5.000744 -0.007994 1.888016
18.800000 5.003623 0.005114 1.883065
18.810000 5.003805 -0.006451 1.877962
18.820000 5.008080 0.006021 1.873144
18.830000 4.998123 -0.002194 1.868128
18.840000 5.005237 -0.002047 1.863228
18.850000 5.006841 -0.003889 1.857806
18.860000 5.001272 0.005121 1.853314
18.870000 5.005135 -0.003457 1.847881
18.880000 5.011718 0.002341 1.843067
18.890000 5.008624 0.001869 1.838205
18.900000 5.007370 0.001979 1.832999
18.910000 5.007757 0.000983 1.828128
18.920000 5.007079 0.000577 1.823256
18.930000 5.011559 0.003194 1.818131
18.940000 5.004723 -0.003897 1.813123
18.950000 5.000805 0.000502 1.807824
18.960000 5.003292 -0.002106 1.803269
18.970000 5.003439 -0.004882 1.798102
18.980000 5.005886 0.004452 1.793073
18.990000 5.000926 -0.001038 1.788136
19.000000 5.005880 -0.008126 1.783005
19.010000 5.002013 -0.004454 1.777943
19.020000 5.009873 0.007326 1.773209
19.030000 5.007893 -0.001344 1.768124
19.040000 5.001521 0.000152 1.762986
19.050000 5.011041 0.002523 1.758100
19.060000 5.002622 -0.000248 1.753110
19.070000 5.002650 -0.001752 1.748067
19.080000 5.004569 -0.000891 1.743125
19.090000 5.000743 0.002765 1.738045
19.100000 5.009755 0.000865 1.732930
19.110000 5.005801 0.000221 1.728079
19.120000 5.004357 0.013470 1.723018
19.130000 5.004488 0.001205 1.718075
19.140000 5.006431 0.001706 1.713029
19.150000 5.004532 -0.002676 1.708112
19.160000 5.006476 0.000665 1.703071
19.170000 5.014032 0.000566 1.698040
19.180000 5.009214 0.001283 1.693030
19.190000 5.011561 -0.006319 1.688223
19.200000 5.004215 0.007015 1.682929
19.210000 5.001204 -0.003501 1.678235
19.220000 5.005901 0.001989 1.673168
19.230000 5.009934 0.000321 1.668066
19.240000 5.008974 0.009427 1.662960
19.250000 5.013975 0.005622 1.658077
19.260000 5.008588 0.005216 1.652869
19.270000 5.007003 0.002739 1.648035
19.280000 5.008571 0.000739 1.643003
19.290000 5.003544 0.005322 1.638062
19.300000 5.010045 0.001899 1.632987
19.310000 5.003489 -0.005350 1.628037
19.320000 5.008769 0.003800 1.623057
19.330000 5.003856 -0.004603 1.618144
19.340000 5.011704 0.005507 1.613207
19.350000 5.006212 0.007627 1.608069
19.360000 5.003877 -0.003102 1.602994
19.370000 4.997408 -0.001585 1.598083
19.380000 5.006238 -0.003555 1.593264
19.390000 5.001449 -0.003055 1.588015
19.400000 5.007251 -0.000927 1.582943
19.410000 5.007937 -0.004329 1.577944
19.420000 5.010237 -0.002857 1.572977
19.430000 4.999639 -0.002209 1.568113
19.440000 5.007339 -0.006449 1.563015
19.450000 5.005661 -0.006424 1.558196
19.460000 5.010440 0.001768 1.553079
19.470000 5.006548 0.001086 1.547837
19.480000 5.000234 0.008213 1.542918
19.490000 4.992220 -0.002662 1.537910
19.500000 5.003636 0.006344 1.532953
19.510000 5.013918 0.000780 1.528038
19.520000 5.009978 0.006785 1.523254
19.530000 5.004804 -0.006327 1.518035
19.540000 5.010893 0.003630 1.512817
19.550000 5.006137 0.000602 1.508206
19.560000 5.006771 -0.003807 1.502941
19.570000 5.008742 0.011951 1.497933
19.580000 5.006794 0.000506 1.493087
19.590000 5.007447 0.002414 1.488154
19.600000 5.012824 -0.000324 1.483155
19.610000 5.007773 -0.003885 1.478109
19.620000 5.006115 0.002068 1.473097
19.630000 5.008955 0.002055 1.467962
19.640000 5.004457 -0.001301 1.463152
19.650000 5.001533 -0.001184 1.458089
19.660000 5.004727 -0.001665 1.453008
19.670000 5.006363 -0.005714 1.447880
19.680000 5.001341 0.005836 1.443018
19.690000 5.003258 -0.002261 1.438129
19.700000 4.998021 0.003683 1.433100
19.710000 5.006761 0.002326 1.427768
19.720000 5.000272 -0.001816 1.423104
19.730000 5.005971 -0.000810 1.418069
19.740000 5.003486 -0.001570 1.412973
19.750000 5.011041 0.004302 1.407955
19.760000 5.002924 -0.001993 1.403006
19.770000 5.002553 -0.003981 1.398221
19.780000 5.000211 -0.003824 1.393009
19.790000 5.006337 -0.003952 1.388114
19.800000 5.007252 -0.007860 1.383085
19.810000 5.007471 -0.005401 1.378011
19.820000 5.008482 -0.003014 1.373037
19.830000 5.006670 0.002346 1.368061
19.840000 5.002085 0.002930 1.362945
19.850000 5.011661 -0.004688 1.358014
19.860000 5.003876 -0.002501 1.352908
19.870000 5.010225 -0.006199 1.347914
19.880000 5.005927 -0.003029 1.342994
19.890000 5.007837 -0.003126 1.338297
19.900000 5.008452 0.003518 1.333009
19.910000 5.010527 0.000731 1.328251
19.920000 5.001545 0.006135 1.323208
19.930000 5.004665 -0.002728 1.318040
19.940000 5.000635 -0.005645 1.313087
19.950000 5.010901 -0.003235 1.307987
19.960000 5.005774 0.000917 1.302868
19.970000 5.006568 -0.007818 1.297842
19.980000 5.004519 -0.006882 1.292985
19.990000 4.997148 0.000924 1.288073
20.000000 5.001193 -0.005478 1.282922
20.010000 5.008525 0.002126 1.277935
20.020000 4.998736 0.005883 1.273047
20.030000 5.001050 0.006325 1.267998
20.040000 5.007449 -0.003553 1.263093
20.050000 5.001497 -0.003319 1.258103
20.060000 5.010463 0.000290 1.253148
20.070000 5.011159 -0.000625 1.248121
20.080000 5.007675 -0.010160 1.243119
20.090000 5.002556 -0.007603 1.238053
20.100000 5.011158 -0.009745 1.233039
20.110000 5.004235 0.000383 1.228054
20.120000 5.012410 0.001963 1.223044
20.130000 5.004981 -0.002209 1.218145
20.140000 4.997476 -0.005676 1.212959
20.150000 4.996724 0.004811 1.207937
20.160000 5.004432 0.011388 1.202939
20.170000 5.004525 0.000583 1.198029
20.180000 5.007314 0.000655 1.193071
20.190000 5.013107 0.002486 1.188236
20.200000 5.009406 -0.002449 1.183177
20.210000 5.017718 0.003789 1.177993
20.220000 5.007884 -0.002435 1.172995
20.230000 5.005345 -0.003326 1.167980
20.240000 5.009180 0.000245 1.162887
20.250000 5.006256 0.001913 1.158073
20.260000 5.001102 -0.001310 1.152980
20.270000 5.002262 0.006792 1.148019
20.280000 5.001004 0.000971 1.143052
20.290000 5.015956 -0.007643 1.138049
20.300000 5.005542 0.002299 1.133020
20.310000 5.003384 0.001260 1.127903
20.320000 5.004520 -0.001760 1.123089
20.330000 5.000151 -0.000592 1.118147
20.340000 4.999976 0.003276 1.112985
20.350000 5.000495 -0.001884 1.108044
20.360000 5.004419 0.003543 1.103041
20.370000 5.011977 -0.004844 1.098002
20.380000 5.003536 0.004315 1.092986
20.390000 5.000607 -0.002021 1.088147
20.400000 5.006147 -0.002386 1.082973
20.410000 5.008030 -0.005756 1.078131
20.420000 5.005174 0.000314 1.072915
20.430000 5.006255 0.002760 1.067983
20.440000 5.002556 -0.001636 1.062967
20.450000 5.000535 -0.001143 1.057980
20.460000 5.002454 -0.010313 1.052943
20.470000 5.004193 -0.001424 1.047973
20.480000 5.005344 -0.001852 1.042953
20.490000 5.005748 -0.001483 1.037929
20.500000 5.008400 -0.000675 1.032985
20.510000 5.003489 -0.000085 1.028008
20.520000 5.008868 0.003246 1.023002
20.530000 5.011533 -0.010610 1.018044
20.540000 5.000933 0.004822 1.012954
20.550000 5.011220 0.001329 1.008070
20.560000 5.001191 0.000281 1.003146
20.570000 5.009495 0.003896 0.997965
20.580000 4.999577 -0.007270 0.993066
20.590000 5.005721 -0.006838 0.988037
20.600000 4.999353 -0.009091 0.983064
20.610000 4.998861 0.008597 0.978120
20.620000 5.004033 0.002154 0.973047
20.630000 4.998618 0.000622 0.968150
20.640000 5.006644 -0.005101 0.963109
20.650000 5.007666 -0.005112 0.958056
20.660000 4.999993 0.002651 0.953140
20.670000 5.008702 -0.000932 0.948057
20.680000 5.008307 -0.005027 0.943147
20.690000 5.008975 -0.007768 0.938069
20.700000 5.004469 -0.007367 0.932959
20.710000 4.998327 -0.000407 0.927933
20.720000 5.009185 -0.006348 0.922988
20.730000 4.998654 -0.001607 0.918081
20.740000 5.003169 -0.000405 0.913246
20.750000 5.002272 0.003853 0.908056
20.760000 5.000555 -0.004566 0.903067
20.770000 5.004720 -0.003063 0.898023
20.780000 4.996982 -0.004012 0.893207
20.790000 5.010944 -0.000027 0.888096
20.800000 5.005104 0.001303 0.883015
20.810000 5.013510 -0.009560 0.878011
20.820000 5.006651 0.002039 0.873162
20.830000 4.999525 -0.004884 0.867994
20.840000 5.005067 -0.006747 0.863101
20.850000 5.004521 -0.000045 0.858069
20.860000 5.003336 0.000259 0.853250
20.870000 5.007717 -0.002052 0.848022
20.880000 5.003304 -0.005387 0.843067
20.890000 5.008126 0.000822 0.837968
20.900000 4.998422 -0.000056 0.833065
20.910000 5.006436 -0.000035 0.828103
20.920000 5.000505 -0.005456 0.823051
20.930000 5.004703 0.004359 0.818061
20.940000 5.001302 0.001347 0.813143
20.950000 5.010116 0.001514 0.808067
20.960000 5.004035 -0.005305 0.803024
20.970000 5.003266 0.000094 0.798103
20.980000 5.003862 -0.002983 0.792956
20.990000 4.998734 0.000793 0.787940
21.000000 5.004017 -0.009262 0.783059
21.010000 5.006864 -0.001645 0.778021
21.020000 5.004086 -0.005063 0.773249
21.030000 5.002296 -0.004679 0.767896
21.040000 5.003570 0.000595 0.763053
21.050000 5.006914 -0.005406 0.758139
21.060000 5.007953 -0.006860 0.752815
21.070000 5.005318 -0.006743 0.747931
21.080000 5.003565 0.000814 0.743065
21.090000 5.004729 0.000007 0.737942
21.100000 5.004803 -0.005153 0.733154
21.110000 5.010826 -0.010159 0.728013
21.120000 4.997322 -0.000760 0.723047
21.130000 5.008414 -0.004792 0.718035
21.140000 5.004220 -0.006719 0.713082
21.150000 5.003464 0.000189 0.708144
21.160000 5.003801 0.000296 0.703046
21.170000 5.001706 0.000435 0.698010
21.180000 5.003361 0.006174 0.692866
21.190000 5.007738 -0.000686 0.688005
21.200000 5.010659 -0.000780 0.682935
21.210000 5.010114 -0.004788 0.678039
21.220000 5.003400 0.003501 0.673104
21.230000 5.009814 -0.000012 0.667938
21.240000 5.005598 0.000530 0.663019
21.250000 5.000259 -0.001372 0.658035
21.260000 4.997701 -0.001777 0.653127
21.270000 5.010088 -0.000543 0.648011
21.280000 5.001488 0.007018 0.643066
21.290000 5.005715 -0.002121 0.638149
21.300000 5.011329 -0.001617 0.633073
21.310000 5.006352 -0.005425 0.628014
21.320000 5.003693 0.003948 0.623070
21.330000 4.999781 0.000006 0.617953
21.340000 4.997091 -0.001600 0.613093
21.350000 5.006659 0.000435 0.608005
21.360000 4.999224 0.000415 0.603056
21.370000 5.005946 0.000867 0.597964
21.380000 5.004315 -0.004054 0.592998
21.390000 5.006668 0.002604 0.588084
21.400000 5.002288 -0.003197 0.583192
21.410000 5.007648 -0.006960 0.578266
21.420000 5.002649 0.005980 0.572923
21.430000 5.005754 0.000884 0.567889
21.440000 4.999211 -0.000520 0.563033
21.450000 5.006831 -0.001739 0.558039
21.460000 5.006940 -0.004556 0.553174
21.470000 5.005595 -0.001979 0.548015
21.480000 5.004108 -0.000259 0.543073
21.490000 5.001728 -0.001035 0.538101
21.500000 5.006084 0.001635 0.533097
21.510000 5.003927 -0.000467 0.528118
21.520000 5.004261 -0.003725 0.523165
21.530000 5.012367 0.002743 0.518029
21.540000 5.005410 -0.001665 0.513173
21.550000 5.005372 -0.000713 0.508193
21.560000 5.003229 -0.005584 0.502941
21.570000 5.004949 0.000466 0.498002
21.580000 5.008275 0.004977 0.493001
21.590000 4.997276 -0.003001 0.487949
21.600000 4.998388 -0.002685 0.483069
21.610000 5.003489 0.003101 0.478116
21.620000 5.009800 -0.000757 0.472921
21.630000 5.000562 -0.004090 0.467962
21.640000 5.000429 -0.001729 0.462996
21.650000 4.998843 0.008891 0.458001
21.660000 5.000921 -0.000568 0.452963
21.670000 4.996787 0.000148 0.448097
21.680000 5.009155 0.002544 0.442971
21.690000 5.003899 0.004898 0.437961
21.700000 5.003331 -0.002117 0.433057
21.710000 5.003185 -0.005918 0.428021
21.720000 5.001365 -0.001891 0.423128
21.730000 5.005288 0.003589 0.418204
21.740000 5.007358 -0.001135 0.412910
21.750000 5.007400 -0.009949 0.408016
21.760000 5.003778 -0.000430 0.403101
21.770000 5.002893 0.003487 0.398027
21.780000 5.004297 -0.001030 0.392937
21.790000 5.003526 -0.004739 0.388087
21.800000 5.011071 0.000866 0.382968
21.810000 5.010160 -0.001005 0.377958
21.820000 5.005146 0.000388 0.372898
21.830000 5.004258 -0.005363 0.368062
21.840000 5.003504 -0.002913 0.363094
21.850000 5.005813 0.000473 0.358091
21.860000 5.002006 -0.003714 0.353133
21.870000 5.005557 0.004961 0.348018
21.880000 4.999167 -0.000521 0.343218
21.890000 5.001045 -0.001076 0.338151
21.900000 5.006711 -0.003592 0.332874
21.910000 5.004609 -0.003917 0.328006
21.920000 4.998481 0.000922 0.323004
21.930000 5.001189 -0.006590 0.318063
21.940000 5.003349 -0.005022 0.313046
21.950000 5.006216 0.001900 0.307823
21.960000 5.004297 -0.007357 0.303055
21.970000 5.003128 0.002262 0.298066
21.980000 5.006663 0.000654 0.293168
21.990000 5.001142 -0.008027 0.287978
22.000000 5.007704 -0.006526 0.283082
22.010000 5.007589 -0.001979 0.278078
22.020000 4.999550 -0.004890 0.273094
22.030000 4.999026 0.003094 0.268022
22.040000 5.003890 -0.002050 0.263185
22.050000 5.002647 -0.004171 0.258036
22.060000 5.007871 -0.005009 0.253214
22.070000 5.007479 -0.007829 0.248068
22.080000 5.003225 -0.004905 0.243165
22.090000 5.009963 -0.007685 0.238109
22.100000 5.007815 -0.004336 0.233118
22.110000 4.999624 0.000987 0.228071
22.120000 5.010288 0.005544 0.223046
22.130000 5.010650 -0.005117 0.217923
22.140000 5.002313 -0.004692 0.213153
22.150000 4.999443 0.000665 0.208053
22.160000 5.007229 -0.003590 0.203017
22.170000 5.003680 -0.000799 0.197973
22.180000 5.004465 0.001057 0.193169
